employee_id,age,gender,department,job_role,years_experience,shift,accident_date,accident_type,severity,lost_days,ppe_used,training_completed,fatigue_level,root_cause,city,overtime_hours
1213,49,Male,Maintenance,Operator,12.4,Day,2024-02-18,Cut,Minor,12,Yes,Yes,5.0,Unsafe Condition,Barranquilla,9.1
1149,25,Male,Maintenance,Coordinator,18.7,Night,2024-02-01,Struck By Object,Moderate,14,Yes,Yes,2.0,Unsafe Condition,Medellín,5.6
1029,38,female,Quality,Coordinator,18.1,NIGHT,2025-02-08,Chemical Exposure,Moderate,8,No,Yes,,Fatigue,Cali,0.1
1184,20,female,Operations,Analyst,7.4,Night Shift ,2024-12-01,Struck By Object,Moderate,12,Yes,Yes,8.0,PPE Non-Compliance,Barranquilla,15.0
1186,33,female,Logistics,Technician,20.3,NIGHT,2023-12-28,Struck By Object,Moderate,5,Yes,No,2.0,Fatigue,Medellín,16.9
1010,38,Male,Quality,Supervisor,18.3,night shift,2024-05-05,Ergonomic,Moderate,4,No,Yes,6.0,PPE Non-Compliance,Barranquilla,400.0
1090,29,F,Logistics,Technician,18.6,Day,2023-08-22,Struck By Object,Minor,7,Yes,Yes,7.0,Lack of Training,Bogotá,15.4
1211,54,female,Quality,Coordinator,3.1,Day,2023-03-11,Fall,Minor,15,Yes,Yes,6.0,PPE Non-Compliance,Bogotá,17.0
1202,55,Female,Warehouse,Technician,4.2,Day,2024-04-13,Chemical Exposure,Minor,0,No,Yes,3.0,Fatigue,Cartagena,0.0
1229,33,Female,Maintenance,Supervisor,5.6,Night,2024-12-28,Chemical Exposure,Moderate,7,Yes,Yes,,Lack of Training,Medellín,
1211,39,Female,Maintenance,Coordinator,17.4,day,2025-03-27,Slip,Moderate,8,Yes,Yes,1.0,Lack of Training,Barranquilla,22.5
1146,45,Female,Operations,Supervisor,18.4,Night,2023-07-02,Chemical Exposure,Severe,9,Yes,Yes,6.0,PPE Non-Compliance,Barranquilla,16.6
1078,28,Female,Logistics,Operator,18.5,Night,2024-07-12,Ergonomic,Severe,9,No,,1.0,Unsafe Condition,Cartagena,1.0
1254,23,Male,Quality,Operator,13.0,NIGHT,2025-05-11,Struck By Object,Minor,14,No,Yes,1.0,PPE Non-Compliance,Cartagena,10.4
1192,22,male,Operations,Analyst,17.7,night shift,2023-03-15,Slip,Moderate,8,Yes,Yes,9.0,Human Error,Barranquilla,13.2
1084,41,female,Quality,Coordinator,11.8,day,2024-06-26,Struck By Object,Minor,13,No,Yes,10.0,Lack of Training,Barranquilla,6.5
1205,23,F,Production,Analyst,1.6,Day Shift,2024-12-29,Fall,Minor,0,Yes,No,2.0,Unsafe Condition,Cali,19.1
1248,28,Male,Operations,Supervisor,24.1,night shift,2024-11-02,Slip,Moderate,0,Yes,No,2.0,Lack of Training,Bogotá,7.8
1131,40,M,Warehouse,Coordinator,5.0,night shift,2024-08-03,Ergonomic,Moderate,10,Yes,Yes,9.0,PPE Non-Compliance,Cali,
1178,21,male,Warehouse,Supervisor,10.4,NIGHT,2023-06-10,Chemical Exposure,Minor,10,No,Yes,10.0,Human Error,Cali,27.3
1169,56,Male,Quality,Operator,17.7,Day Shift,2023-02-12,Ergonomic,Minor,7,Yes,Yes,2.0,Human Error,Bogotá,5.4
1112,19,F,Production,Technician,2.4,NIGHT,2023-01-22,Cut,Severe,17,Yes,Yes,6.0,Unsafe Condition,Cali,
1138,52,F,Quality,Operator,1.3,day,2024-07-24,Struck By Object,Moderate,4,Yes,Yes,4.0,PPE Non-Compliance,Medellín,5.6
1143,57,M,Maintenance,Analyst,21.9,Day,2023-08-02,Fall,Severe,5,Yes,No,10.0,Lack of Training,Barranquilla,16.1
1066,42,F,Operations,Supervisor,2.4,Night,2025-05-30,Chemical Exposure,Minor,3,No,Yes,7.0,Lack of Training,Cartagena,0.0
1178,60,male,Warehouse,Supervisor,19.4,Day Shift,2024-08-23,Fall,Severe,8,Yes,Yes,4.0,Unsafe Condition,Medellín,0.5
1085,25,female,Production,Operator,19.9,day,2024-04-29,Chemical Exposure,Minor,8,Yes,Yes,2.0,PPE Non-Compliance,Medellín,
1259,44,Male,Warehouse,Coordinator,6.9,Night,2025-02-13,Slip,Severe,5,Yes,No,5.0,Unsafe Condition,Bogotá,8.8
1246,36,Male,Logistics,Coordinator,22.1,day,2023-09-17,Fall,Moderate,11,Yes,No,5.0,PPE Non-Compliance,Cartagena,12.0
1269,51,Female,Production,Coordinator,4.1,night shift,2024-10-31,Chemical Exposure,Severe,0,Yes,Yes,1.0,Human Error,Barranquilla,10.0
1281,37,male,Quality,Supervisor,22.3,Day,2023-07-15,Slip,Minor,3,No,No,2.0,PPE Non-Compliance,Medellín,16.8
1211,28,M,Logistics,Operator,22.5,Night,2024-10-07,Slip,Moderate,1,No,,10.0,Human Error,Cali,5.3
1156,43,Male,Maintenance,Operator,2.5,Day,2023-10-04,Ergonomic,Minor,5,Yes,Yes,9.0,Human Error,Bogotá,4.6
1176,39,F,Production,Analyst,18.5,day,2023-10-06,Slip,Moderate,5,Yes,Yes,2.0,PPE Non-Compliance,Medellín,17.3
1248,45,female,Logistics,Coordinator,17.0,night shift,2023-03-07,Fall,Minor,13,Yes,Yes,5.0,Lack of Training,Bogotá,9.0
1117,31,Female,Warehouse,Operator,22.6,Day Shift,2023-08-15,Fall,Minor,9,No,Yes,2.0,PPE Non-Compliance,Cali,
1046,55,female,Production,Analyst,5.7,night shift,2025-06-06,Struck By Object,Minor,6,No,Yes,1.0,Unsafe Condition,Medellín,3.9
1270,43,Female,Warehouse,Operator,24.2,day,2023-10-08,Struck By Object,Minor,11,No,No,9.0,Lack of Training,Medellín,19.1
1124,36,female,Quality,Coordinator,21.8,NIGHT,2025-02-01,Chemical Exposure,Minor,10,Yes,,1.0,PPE Non-Compliance,Barranquilla,26.7
1089,31,Female,Production,Coordinator,15.0,Night Shift ,2024-01-11,Fall,Minor,14,Yes,No,8.0,Fatigue,Medellín,
1125,39,Female,Maintenance,Supervisor,22.3,day,2024-05-28,Cut,Minor,7,No,Yes,3.0,Lack of Training,Barranquilla,10.6
1064,38,F,Quality,Analyst,13.0,Night,2025-02-17,Slip,Minor,10,Yes,Yes,9.0,Unsafe Condition,Cartagena,21.3
1035,34,female,Maintenance,Coordinator,1.6,night shift,2023-11-20,Ergonomic,Severe,1,Yes,Yes,6.0,PPE Non-Compliance,Barranquilla,11.1
1021,55,F,Quality,Operator,14.8,NIGHT,2023-08-20,Fall,Moderate,8,Yes,Yes,3.0,Unsafe Condition,Barranquilla,0.0
1194,41,M,Warehouse,Analyst,15.0,night shift,2025-05-03,Struck By Object,Moderate,21,Yes,Yes,,Unsafe Condition,Medellín,12.9
1268,23,Male,Production,Operator,1.1,day,2024-07-26,Slip,Minor,6,Yes,Yes,4.0,Human Error,Cali,0.0
1177,30,female,Logistics,Operator,13.4,NIGHT,2025-04-03,Fall,Severe,5,Yes,Yes,10.0,Fatigue,Cali,18.2
1233,26,male,Production,Coordinator,20.4,Day,2023-12-29,Struck By Object,Minor,8,No,Yes,7.0,PPE Non-Compliance,Medellín,22.6
1192,28,Female,Logistics,Technician,1.1,Day,2024-02-01,Chemical Exposure,Minor,16,No,Yes,1.0,Lack of Training,Cartagena,6.3
1090,56,male,Maintenance,Supervisor,23.9,day,2023-10-28,Ergonomic,Moderate,12,Yes,No,2.0,Fatigue,Bogotá,16.3
1161,53,Male,Maintenance,Supervisor,9.2,Night,2023-11-20,Slip,Minor,17,Yes,Yes,9.0,Human Error,Bogotá,8.1
1285,58,female,Operations,Technician,16.2,Day Shift,2025-02-08,Struck By Object,Severe,8,Yes,Yes,7.0,Unsafe Condition,Cartagena,32.4
1259,37,male,Production,Coordinator,15.9,Day Shift,2024-06-23,Ergonomic,Moderate,15,No,No,9.0,Human Error,Medellín,12.9
1235,18,female,Logistics,Technician,2.1,NIGHT,2023-09-25,Fall,Minor,6,No,Yes,5.0,Unsafe Condition,Cali,0.1
1107,35,female,Logistics,Supervisor,10.1,night shift,2024-03-13,Fall,Minor,14,Yes,Yes,3.0,PPE Non-Compliance,Cartagena,13.1
1156,32,Male,Logistics,Analyst,19.0,NIGHT,2023-07-14,Fall,Minor,6,Yes,Yes,2.0,Lack of Training,Medellín,11.4
1156,54,M,Operations,Operator,16.1,night shift,2024-03-15,Chemical Exposure,Minor,9,Yes,Yes,1.0,Human Error,Cali,0.0
1294,22,F,Warehouse,Coordinator,13.3,Day Shift,2025-05-30,Fall,Moderate,17,Yes,Yes,2.0,Unsafe Condition,Cartagena,28.3
1067,28,female,Maintenance,Supervisor,3.4,night shift,2025-04-16,Struck By Object,Minor,0,Yes,Yes,5.0,Human Error,Bogotá,0.4
1122,54,Male,Production,Operator,23.9,day,2024-06-25,Ergonomic,Minor,9,No,No,4.0,Lack of Training,Cartagena,19.2
1224,39,female,Maintenance,Operator,13.5,Night,2023-04-19,Ergonomic,Minor,18,No,No,3.0,Unsafe Condition,Cali,29.9
1042,51,male,Warehouse,Coordinator,6.5,Night Shift ,2025-06-17,Cut,Minor,6,Yes,No,7.0,PPE Non-Compliance,Medellín,8.2
1092,41,F,Production,Supervisor,25.0,Day Shift,2025-04-15,Chemical Exposure,Minor,4,No,Yes,2.0,Lack of Training,Medellín,16.5
1214,41,Male,Logistics,Operator,15.5,night shift,2023-04-14,Ergonomic,Minor,5,Yes,Yes,3.0,Unsafe Condition,Medellín,11.2
1091,51,M,Quality,Coordinator,18.1,Night,2023-03-05,Cut,Minor,5,No,Yes,10.0,Lack of Training,Cartagena,14.2
1070,34,female,Maintenance,Supervisor,23.7,day,2024-06-07,Ergonomic,Minor,9,Yes,Yes,4.0,Unsafe Condition,Bogotá,9.2
1075,50,male,Quality,Operator,14.1,day,2023-04-12,Chemical Exposure,Minor,12,Yes,Yes,5.0,Unsafe Condition,Medellín,13.5
1082,45,Female,Quality,Coordinator,20.7,Day,2024-12-31,Ergonomic,Moderate,11,Yes,Yes,4.0,Unsafe Condition,Cartagena,12.7
1225,49,M,Operations,Supervisor,6.0,day,2025-04-28,Slip,Minor,13,No,Yes,3.0,Fatigue,Medellín,18.3
1298,38,F,Maintenance,Technician,9.0,Night,2024-07-19,Slip,Moderate,2,No,,3.0,Lack of Training,Medellín,6.5
1264,43,Male,Warehouse,Coordinator,20.7,Day Shift,2024-01-05,Chemical Exposure,Minor,11,Yes,Yes,5.0,Lack of Training,Medellín,17.7
1128,26,male,Maintenance,Coordinator,19.2,NIGHT,2023-07-07,Slip,Moderate,3,Yes,Yes,4.0,Fatigue,Bogotá,13.7
1075,52,female,Warehouse,Technician,13.7,Day Shift,2024-02-18,Struck By Object,Moderate,18,Yes,Yes,6.0,Lack of Training,Cali,17.4
1066,57,M,Quality,Technician,2.8,NIGHT,2024-06-11,Chemical Exposure,Moderate,7,Yes,Yes,8.0,PPE Non-Compliance,Cali,0.0
1290,56,Female,Warehouse,Technician,10.0,day,2023-04-21,Struck By Object,Minor,5,Yes,Yes,7.0,Fatigue,Medellín,6.4
1233,47,female,Warehouse,Analyst,24.5,NIGHT,2023-11-17,Cut,Moderate,16,Yes,No,7.0,Unsafe Condition,Cartagena,1.5
1074,27,male,Production,Technician,20.5,Night,2024-06-27,Chemical Exposure,Moderate,10,Yes,Yes,5.0,Fatigue,Medellín,29.7
1022,47,Male,Quality,Analyst,13.0,day,2024-02-12,Chemical Exposure,Minor,3,Yes,Yes,,Lack of Training,Cartagena,19.1
1127,28,Male,Logistics,Operator,6.8,Night,2025-01-29,Cut,Minor,12,Yes,No,8.0,Unsafe Condition,Cartagena,19.4
1264,58,Female,Production,Operator,8.5,Night,2025-03-28,Struck By Object,Severe,6,Yes,No,4.0,PPE Non-Compliance,Barranquilla,13.2
1141,36,F,Operations,Analyst,22.7,night shift,2024-09-03,Cut,Minor,7,Yes,Yes,,Fatigue,Cali,27.9
1023,38,Male,Logistics,Technician,17.8,Day,2023-06-24,Cut,Moderate,8,Yes,Yes,3.0,Lack of Training,Medellín,13.6
1140,54,Female,Maintenance,Operator,1.2,day,2024-12-23,Struck By Object,Minor,8,Yes,Yes,2.0,Fatigue,Cali,16.8
1227,58,F,Warehouse,Operator,1.3,Day,2025-02-06,Fall,Moderate,15,No,Yes,9.0,PPE Non-Compliance,Bogotá,9.4
1100,40,Female,Warehouse,Coordinator,15.2,night shift,2023-06-15,Struck By Object,Minor,10,Yes,Yes,5.0,Lack of Training,Medellín,4.8
1065,53,Female,Logistics,Operator,2.1,Day,2024-06-23,Slip,Minor,14,No,Yes,5.0,Unsafe Condition,Cartagena,16.1
1046,30,F,Operations,Operator,9.5,NIGHT,2024-08-08,Chemical Exposure,Minor,6,Yes,Yes,6.0,Human Error,Barranquilla,0.0
1024,46,female,Warehouse,Coordinator,11.6,Night,2025-06-02,Ergonomic,Severe,20,Yes,Yes,1.0,Fatigue,Medellín,13.7
1092,29,F,Operations,Coordinator,3.1,day,2023-04-14,Slip,Minor,12,Yes,Yes,5.0,Human Error,Cali,16.7
1033,24,Female,Quality,Operator,8.7,night shift,2024-10-26,Cut,Minor,8,No,Yes,8.0,Lack of Training,Cartagena,12.4
1217,25,male,Warehouse,Coordinator,5.2,night shift,2023-08-13,Fall,Minor,9,No,Yes,7.0,Unsafe Condition,Cali,16.5
1004,43,Male,Quality,Analyst,24.8,day,2023-08-06,Cut,Minor,20,Yes,Yes,,Lack of Training,Medellín,15.5
1017,43,Male,Logistics,Technician,4.9,Day Shift,2023-08-21,Ergonomic,Minor,15,Yes,Yes,,Lack of Training,Cartagena,16.5
1068,48,female,Logistics,Technician,16.9,Night Shift ,2024-03-31,Cut,Minor,11,Yes,Yes,9.0,Human Error,Medellín,10.1
1242,43,female,Maintenance,Analyst,3.7,Day Shift,2024-11-16,Struck By Object,Minor,2,Yes,No,2.0,Fatigue,Bogotá,28.7
1224,38,Male,Quality,Analyst,24.1,Day,2023-01-15,Cut,Moderate,0,Yes,Yes,6.0,Fatigue,Barranquilla,13.5
1008,60,Female,Operations,Supervisor,16.9,day,2023-04-03,Chemical Exposure,Minor,8,Yes,Yes,9.0,Unsafe Condition,Cartagena,13.5
1068,52,F,Logistics,Operator,12.5,Day Shift,2023-09-29,Slip,Minor,8,Yes,Yes,2.0,PPE Non-Compliance,Medellín,17.0
1154,23,Male,Quality,Supervisor,4.8,day,2023-01-19,Fall,Moderate,8,No,Yes,,PPE Non-Compliance,Cali,16.6
1094,18,F,Quality,Analyst,11.5,NIGHT,2023-01-08,Cut,Moderate,9,No,,10.0,Fatigue,Cali,
1171,38,female,Production,Supervisor,5.6,night shift,2023-09-12,Cut,Minor,10,Yes,Yes,9.0,Lack of Training,Cali,17.7
1141,27,Male,Production,Coordinator,22.5,Night,2023-12-15,Chemical Exposure,Minor,28,Yes,Yes,4.0,PPE Non-Compliance,Medellín,0.3
1094,52,Male,Operations,Supervisor,1.4,Day Shift,2024-09-20,Cut,Minor,12,No,Yes,5.0,PPE Non-Compliance,Cali,0.5
1082,21,male,Quality,Analyst,21.2,Night,2023-04-01,Ergonomic,Severe,3,No,Yes,8.0,Unsafe Condition,Medellín,18.0
1221,21,F,Operations,Supervisor,14.5,night shift,2025-01-18,Struck By Object,Minor,11,No,,7.0,PPE Non-Compliance,Barranquilla,33.1
1154,57,Male,Quality,Analyst,10.0,day,2023-10-30,Chemical Exposure,Moderate,0,Yes,Yes,7.0,Fatigue,Barranquilla,13.7
1271,52,Female,Warehouse,Analyst,12.7,Day,2024-07-11,Slip,Minor,10,Yes,Yes,8.0,Lack of Training,Bogotá,15.2
1004,20,female,Logistics,Supervisor,12.9,NIGHT,2024-06-19,Chemical Exposure,Minor,6,Yes,Yes,9.0,Lack of Training,Cartagena,17.3
1054,23,Female,Quality,Analyst,1.4,day,2024-11-30,Cut,Severe,3,Yes,Yes,3.0,Unsafe Condition,Barranquilla,3.8
1038,53,male,Maintenance,Coordinator,18.5,day,2023-12-08,Struck By Object,Moderate,0,Yes,Yes,3.0,PPE Non-Compliance,Medellín,6.6
1185,53,Female,Operations,Operator,24.6,Day Shift,2023-07-25,Slip,Moderate,16,Yes,Yes,10.0,Unsafe Condition,Cartagena,0.0
1032,51,F,Warehouse,Operator,19.5,day,2023-07-21,Cut,Moderate,11,Yes,Yes,5.0,Unsafe Condition,Bogotá,0.0
1102,18,male,Logistics,Analyst,17.7,Night,2025-05-18,Fall,Minor,7,Yes,Yes,7.0,Fatigue,Barranquilla,15.6
1198,18,F,Maintenance,Analyst,3.1,Day,2025-06-09,Ergonomic,Minor,5,Yes,Yes,9.0,PPE Non-Compliance,Medellín,19.5
1070,23,female,Operations,Coordinator,16.6,night shift,2023-05-21,Cut,Minor,9,Yes,Yes,1.0,PPE Non-Compliance,Bogotá,8.4
1271,53,female,Quality,Technician,19.7,day,2025-04-28,Chemical Exposure,Moderate,365,No,Yes,10.0,Fatigue,Barranquilla,11.4
1270,51,Female,Maintenance,Technician,10.9,NIGHT,2025-03-11,Fall,Minor,13,Yes,No,3.0,PPE Non-Compliance,Cartagena,16.6
1283,33,male,Logistics,Analyst,21.6,night shift,2023-07-12,Slip,Minor,9,Yes,Yes,10.0,Human Error,Barranquilla,23.1
1148,48,Male,Logistics,Analyst,7.7,Day Shift,2023-03-30,Ergonomic,Minor,10,No,,8.0,Unsafe Condition,Cartagena,
1114,33,F,Production,Coordinator,24.5,Day,2024-01-10,Slip,Moderate,4,Yes,Yes,5.0,PPE Non-Compliance,Barranquilla,8.0
1283,29,F,Production,Coordinator,15.5,day,2023-11-27,Slip,Minor,4,Yes,,2.0,Human Error,Cartagena,
1019,39,Female,Maintenance,Analyst,8.3,night shift,2025-05-29,Fall,Minor,11,Yes,,7.0,Lack of Training,Cartagena,10.8
1215,36,Female,Logistics,Technician,19.6,Night,2024-06-09,Cut,Moderate,7,No,Yes,10.0,Fatigue,Medellín,9.9
1169,22,male,Logistics,Operator,4.7,day,2023-11-21,Slip,Moderate,8,Yes,Yes,,Human Error,Medellín,0.4
1291,33,Female,Quality,Supervisor,15.8,night shift,2023-12-11,Chemical Exposure,Minor,3,Yes,Yes,6.0,Lack of Training,Cartagena,15.5
1041,37,female,Maintenance,Coordinator,15.0,night shift,2023-01-20,Slip,Moderate,0,Yes,No,10.0,Fatigue,Cartagena,18.6
1048,23,female,Warehouse,Supervisor,7.8,night shift,2023-03-14,Fall,Minor,14,No,Yes,10.0,Lack of Training,Barranquilla,14.2
1079,39,Male,Quality,Coordinator,23.5,day,2025-03-31,Ergonomic,Minor,11,Yes,Yes,,Fatigue,Cartagena,22.4
1068,24,F,Warehouse,Operator,6.3,NIGHT,2025-05-30,Ergonomic,Minor,7,No,Yes,6.0,Human Error,Medellín,16.0
1166,34,female,Logistics,Analyst,12.5,Night,2023-06-25,Ergonomic,Moderate,12,Yes,No,4.0,Unsafe Condition,Medellín,9.4
1073,44,F,Operations,Operator,0.2,Night,2024-08-27,Struck By Object,Moderate,17,Yes,Yes,8.0,Unsafe Condition,Cali,22.3
1245,40,F,Maintenance,Supervisor,1.3,night shift,2023-02-08,Slip,Severe,7,Yes,Yes,2.0,PPE Non-Compliance,Medellín,10.1
1203,20,female,Logistics,Analyst,5.4,Night,2023-10-23,Cut,Moderate,0,Yes,No,3.0,Human Error,Cartagena,22.2
1077,20,Male,Logistics,Technician,15.4,NIGHT,2023-06-13,Fall,Moderate,8,Yes,Yes,9.0,PPE Non-Compliance,Cali,25.7
1107,42,Female,Maintenance,Operator,8.3,Day,2024-05-23,Cut,Severe,13,Yes,No,8.0,Unsafe Condition,Cartagena,10.1
1114,60,F,Maintenance,Technician,23.4,day,2024-02-24,Chemical Exposure,Minor,4,Yes,Yes,4.0,PPE Non-Compliance,Bogotá,18.9
1256,24,Female,Production,Coordinator,1.4,NIGHT,2023-08-02,Struck By Object,Minor,5,Yes,Yes,6.0,PPE Non-Compliance,Cali,23.5
1133,27,Male,Operations,Analyst,23.6,night shift,2023-12-07,Struck By Object,Moderate,12,Yes,No,1.0,Fatigue,Bogotá,16.4
1140,44,male,Logistics,Operator,12.9,Day,2023-07-15,Cut,Minor,0,No,Yes,7.0,Unsafe Condition,Cartagena,1.4
1032,49,female,Quality,Analyst,19.7,day,2025-03-24,Chemical Exposure,Moderate,0,Yes,Yes,9.0,Lack of Training,Barranquilla,5.8
1109,52,F,Maintenance,Supervisor,8.7,Day Shift,2023-01-06,Cut,Minor,9,Yes,Yes,9.0,Unsafe Condition,Medellín,13.7
1214,26,Male,Production,Operator,4.0,night shift,2025-06-13,Chemical Exposure,Moderate,11,Yes,Yes,1.0,Fatigue,Medellín,4.7
1104,38,male,Logistics,Operator,18.0,NIGHT,2023-09-04,Chemical Exposure,Moderate,0,Yes,Yes,10.0,Unsafe Condition,Cartagena,12.4
1122,27,M,Warehouse,Coordinator,15.9,Day,2024-05-13,Slip,Moderate,6,Yes,Yes,,Lack of Training,Cali,9.3
1147,32,M,Logistics,Coordinator,18.7,day,2023-05-07,Slip,Moderate,7,No,No,3.0,Fatigue,Cartagena,13.8
1175,59,male,Production,Coordinator,4.3,Day,2023-11-26,Fall,Minor,14,Yes,Yes,1.0,Lack of Training,Bogotá,10.1
1295,41,female,Logistics,Analyst,17.3,night shift,2023-09-02,Struck By Object,Minor,13,Yes,Yes,5.0,Fatigue,Cartagena,10.1
1241,34,male,Maintenance,Supervisor,21.4,night shift,2023-07-12,Cut,Moderate,13,Yes,Yes,9.0,Fatigue,Cali,10.2
1156,26,male,Quality,Supervisor,13.4,night shift,2025-04-01,Cut,Moderate,10,Yes,Yes,9.0,Human Error,Cartagena,14.7
1206,46,male,Production,Coordinator,4.6,day,2023-07-18,Struck By Object,Severe,7,Yes,Yes,8.0,Lack of Training,Medellín,20.2
1048,19,M,Quality,Operator,1.7,NIGHT,2024-10-19,Chemical Exposure,Severe,13,No,Yes,9.0,PPE Non-Compliance,Barranquilla,0.0
1173,35,male,Production,Supervisor,9.4,Day Shift,2023-02-18,Chemical Exposure,Moderate,0,Yes,Yes,8.0,Human Error,Bogotá,17.0
1062,21,female,Operations,Coordinator,11.6,NIGHT,2023-02-28,Slip,Moderate,15,Yes,Yes,1.0,Human Error,Cartagena,19.7
1159,51,F,Maintenance,Technician,19.3,Day,2023-12-14,Chemical Exposure,Minor,16,No,No,,Lack of Training,Bogotá,15.3
1209,52,Male,Production,Supervisor,16.8,NIGHT,2024-05-14,Slip,Moderate,3,Yes,No,10.0,Unsafe Condition,Bogotá,16.2
1215,48,F,Warehouse,Coordinator,14.9,NIGHT,2024-02-05,Ergonomic,Moderate,9,Yes,Yes,10.0,Lack of Training,Bogotá,19.5
1269,28,MALE,Maintenance,Coordinator,6.8,day,2024-03-20,Ergonomic,Minor,1,Yes,Yes,10.0,Unsafe Condition,Cartagena,5.7
1207,33,F,Logistics,Technician,1.9,NIGHT,2023-10-27,Chemical Exposure,Moderate,14,Yes,Yes,6.0,PPE Non-Compliance,Cartagena,8.6
1239,20,M,Quality,Supervisor,23.5,night shift,2024-05-19,Struck By Object,Moderate,0,Yes,,4.0,Fatigue,Bogotá,4.8
1074,56,M,Warehouse,Supervisor,19.4,Night,2025-02-28,Cut,Moderate,10,No,Yes,4.0,PPE Non-Compliance,Bogotá,11.8
1161,45,female,Quality,Analyst,5.4,day,2023-07-23,Struck By Object,Minor,4,No,No,,PPE Non-Compliance,Cartagena,0.0
1178,23,female,Logistics,Supervisor,10.7,Day,2025-03-24,Chemical Exposure,Minor,18,Yes,Yes,2.0,Human Error,Cali,12.8
1264,28,F,Logistics,Technician,20.3,day,2023-09-15,Fall,Moderate,11,Yes,Yes,1.0,PPE Non-Compliance,Barranquilla,20.3
1187,38,M,Production,Supervisor,19.6,Day Shift,2025-03-13,Struck By Object,Moderate,14,Yes,Yes,8.0,Fatigue,Bogotá,1.5
1183,32,male,Logistics,Coordinator,12.8,Day Shift,2023-04-24,Cut,Minor,7,Yes,Yes,4.0,Fatigue,Barranquilla,17.3
1029,36,male,Quality,Coordinator,11.1,Night,2024-07-26,Slip,Moderate,0,Yes,No,2.0,Lack of Training,Cartagena,7.6
1028,22,Female,Quality,Technician,15.8,Day,2024-11-25,Fall,Minor,6,No,Yes,6.0,Unsafe Condition,Medellín,0.0
1203,49,MALE,Production,Operator,11.4,Day Shift,2023-01-14,Slip,Moderate,1,No,Yes,5.0,Lack of Training,Cartagena,23.9
1059,42,Female,Production,Analyst,16.2,NIGHT,2023-12-09,Ergonomic,Minor,10,Yes,Yes,,Fatigue,Medellín,
1242,34,M,Logistics,Operator,20.9,Day,2024-12-26,Ergonomic,Minor,17,No,No,6.0,Human Error,Bogotá,18.8
1156,43,male,Quality,Operator,10.0,Night,2024-10-04,Struck By Object,Minor,0,No,Yes,8.0,Fatigue,Barranquilla,16.3
1299,39,F,Production,Technician,17.6,Day Shift,2025-05-25,Cut,Minor,8,Yes,Yes,7.0,Lack of Training,Barranquilla,
1239,44,M,Warehouse,Coordinator,18.4,Day,2023-02-14,Cut,Minor,9,Yes,No,4.0,PPE Non-Compliance,Cali,12.6
1231,29,female,Warehouse,Coordinator,20.4,NIGHT,2024-01-15,Slip,Severe,4,Yes,Yes,4.0,Human Error,Cali,
1216,27,MALE,Maintenance,Operator,1.9,day,2023-02-19,Slip,Minor,10,Yes,Yes,8.0,Unsafe Condition,Medellín,12.2
1110,25,female,Maintenance,Operator,5.5,Day Shift,2023-12-26,Cut,Minor,5,Yes,Yes,4.0,PPE Non-Compliance,Cartagena,20.7
1282,39,female,Maintenance,Technician,22.5,night shift,2023-04-11,Ergonomic,Moderate,5,No,Yes,5.0,Unsafe Condition,Cali,9.8
1266,57,male,Logistics,Operator,7.6,NIGHT,2023-07-11,Ergonomic,Minor,7,No,Yes,7.0,Lack of Training,Bogotá,20.3
1181,51,Female,Production,Supervisor,11.5,Night,2023-04-16,Fall,Moderate,18,No,No,7.0,PPE Non-Compliance,Cali,18.5
1013,34,Female,Production,Supervisor,19.1,day,2024-11-09,Cut,Severe,8,Yes,Yes,6.0,Human Error,Cartagena,9.2
1249,52,Male,Logistics,Supervisor,20.0,Day Shift,2023-07-30,Slip,Minor,3,Yes,No,1.0,Lack of Training,Barranquilla,25.5
1077,43,F,Logistics,Technician,21.7,NIGHT,2023-08-17,Ergonomic,Minor,2,Yes,No,,Human Error,Medellín,19.7
1131,51,female,Operations,Supervisor,22.6,day,2025-01-03,Chemical Exposure,Moderate,17,Yes,Yes,3.0,Fatigue,Bogotá,28.3
1256,29,Female,Production,Technician,13.9,NIGHT,2024-01-22,Ergonomic,Moderate,4,Yes,Yes,5.0,Human Error,Medellín,15.9
1084,56,F,Quality,Coordinator,14.7,NIGHT,2025-01-31,Chemical Exposure,Moderate,16,Yes,Yes,1.0,Fatigue,Bogotá,25.3
1273,41,female,Warehouse,Operator,12.2,night shift,2024-04-25,Struck By Object,Severe,4,No,Yes,1.0,Human Error,Medellín,6.1
1189,33,Male,Warehouse,Operator,15.4,Day,2023-06-05,Chemical Exposure,Moderate,19,No,Yes,2.0,Human Error,Bogotá,
1171,38,male,Warehouse,Technician,19.1,Night,2025-02-19,Cut,Minor,0,Yes,Yes,5.0,Human Error,Cali,17.2
1180,47,Male,Quality,Technician,13.8,Day Shift,2024-04-15,Chemical Exposure,Minor,6,Yes,Yes,9.0,Unsafe Condition,Barranquilla,14.3
1271,29,male,Production,Operator,18.1,NIGHT,2025-03-10,Slip,Minor,0,Yes,Yes,8.0,Human Error,Cali,18.0
1190,28,F,Warehouse,Operator,14.2,night shift,2023-02-11,Struck By Object,Moderate,9,No,No,8.0,PPE Non-Compliance,Barranquilla,0.6
1102,54,F,Logistics,Operator,18.7,Day Shift,2024-01-25,Slip,Minor,6,Yes,Yes,5.0,Human Error,Barranquilla,8.3
